#### EXPORT DONNEES METEO POUR "NICE (ALPES-MARITIMES)" (LAT/LON: 43.7101728/7.2619532)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,OPINION
2017-10-05,22,19,17,18,21,21,0,77,10,1023,13.5,25,16,19,116,113,113,météo favorable
2017-10-06,21,20,11,19,20,21,0,72,10,1014,0,21,16,20,113,113,113,météo favorable
2017-10-07,19,18,19,17,19,19,0,49,10,1021,6.5,19,9,18,113,113,113,météo favorable
2017-10-08,20,18,12,17,19,19,0,52,10,1019,3.25,20,11,18,113,113,113,météo favorable
2017-10-09,19,18,8,17,19,19,0,68,10,1017,4,19,14,18,113,113,113,météo favorable
2017-10-10,19,17,9,17,19,19,0,73,10,1021,3.375,19,14,17,113,113,113,météo favorable
2017-10-11,19,18,13,17,19,16,0,70,10,1024,0,19,16,18,113,113,113,météo favorable
2017-10-12,20,18,9,17,19,20,0,72,10,1026,0,20,15,18,113,113,113,météo favorable
2017-10-13,20,18,9,18,19,19,0,78,10,1027,0,20,16,18,113,113,113,météo favorable
2017-10-14,20,19,11,17,20,19,0,71,10,1029,0,20,18,19,113,113,113,météo favorable
2017-10-15,21,20,11,20,21,20,0,68,10,1029,0,22,17,20,113,113,113,météo favorable
2017-10-16,21,20,11,19,21,18,0,66,10,1028,0,23,16,20,113,113,113,météo favorable
2017-10-17,21,19,8,18,20,21,0,59,10,1027,4.125,21,13,19,113,113,113,météo favorable
2017-10-18,20,18,8,17,20,19,0,58,10,1023,2.125,20,12,18,113,113,113,météo favorable
2017-10-19,20,18,21,16,19,19,0,64,10,1018,18.125,20,13,18,116,116,116,météo favorable
2017-10-20,19,18,13,17,19,19,0,69,10,1021,0,19,15,18,113,113,113,météo favorable
2017-10-21,21,18,24,17,21,20,0,67,10,1021,0,24,16,18,113,113,113,météo favorable
2017-10-22,22,18,27,17,21,20,0,48,10,1018,13.875,23,13,18,116,113,113,météo favorable
2017-10-23,19,16,16,15,18,17,0,37,10,1018,0,19,6,16,113,113,113,météo favorable
2017-10-24,19,18,15,17,19,18,0,44,10,1023,0,19,9,18,113,113,113,météo favorable
2017-10-25,20,18,11,18,20,17,0,47,10,1026,0,20,12,18,113,113,113,météo favorable
2017-10-26,19,18,13,18,19,17,0,61,10,1027,15.625,19,14,18,113,116,113,météo favorable
2017-10-27,18,17,11,16,18,16,0,77,10,1024,0,18,17,17,113,113,113,météo favorable
2017-10-28,18,17,11,17,18,16,0,62,10,1021,3.625,18,12,17,113,113,113,météo favorable
2017-10-29,18,17,10,16,18,16,0,62,10,1016,5.875,18,11,17,113,113,113,météo favorable
2017-10-30,19,18,12,16,19,19,0,59,10,1018,0,19,11,18,113,113,113,météo favorable
2017-10-31,18,16,14,15,18,17,0,53,10,1023,0,18,9,16,113,113,113,météo favorable
2017-11-01,17,16,8,15,17,16,0,56,10,1024,11.875,17,8,16,113,116,116,météo correcte
2017-11-02,18,15,21,14,17,17,0,69,10,1024,20.25,18,13,15,116,116,116,météo favorable
2017-11-03,17,16,8,15,17,17,0.1,78,10,1017,17.125,17,14,16,116,116,116,météo correcte
2017-11-04,17,16,15,15,17,17,0.6,67,9.875,1017,48.5,17,13,15,176,116,116,météo correcte
2017-11-05,18,17,11,16,17,17,10.9,74,8.625,1013,68.375,18,12,17,293,176,176,météo défavorable
2017-11-06,14,12,27,12,14,13,18.6,50,8.125,1009,77.875,14,6,10,356,353,353,météo très défavorable
2017-11-07,15,13,10,12,15,15,5.6,55,9.375,1013,55,15,7,13,293,119,116,météo correcte
2017-11-08,13,12,14,11,12,12,2.5,76,9.75,1016,66.75,13,8,10,119,353,353,météo défavorable
2017-11-09,12,11,9,11,12,10,3.9,63,9.75,1021,74.875,12,6,11,353,353,296,météo défavorable
2017-11-10,15,13,10,11,15,14,0,54,10,1021,14.125,15,6,13,116,116,116,météo correcte
2017-11-11,15,13,12,12,14,15,0,53,10,1017,9.5,15,7,14,116,116,116,météo correcte
2017-11-12,17,15,9,13,15,16,0,68,10,1012,4.625,17,10,14,116,116,116,météo correcte
2017-11-13,14,11,13,10,13,14,0,32,10,1009,37.5,14,2,10,116,119,116,météo correcte
2017-11-14,16,12,13,10,14,15,0,30,10,1018,11.875,16,0,11,116,116,116,météo correcte
2017-11-15,17,14,12,12,17,16,0,40,10,1020,9.25,17,3,13,116,116,116,météo correcte
2017-11-16,15,14,12,13,15,13,0,45,10,1020,9.625,15,5,14,116,116,116,météo correcte
2017-11-17,16,15,8,14,16,15,0,59,10,1019,15.25,16,8,15,116,116,116,météo correcte
2017-11-18,14,14,8,13,14,14,0,58,10,1018,7.125,14,8,14,116,116,116,météo correcte
2017-11-19,14,12,6,12,14,14,0,65,10,1017,34,14,7,13,116,119,116,météo correcte
2017-11-20,14,13,9,12,14,14,0,75,10,1020,6.625,14,10,12,116,116,116,météo correcte
2017-11-21,14,12,8,11,14,14,0,75,10,1020,22.5,14,10,12,116,116,116,météo correcte
2017-11-22,14,12,7,11,14,11,0,78,10,1020,5.25,14,11,13,116,116,116,météo correcte
2017-11-23,14,13,9,11,14,14,0,72,10,1021,7.375,14,10,12,116,116,116,météo correcte
2017-11-24,14,12,5,12,14,14,0.1,79,10,1021,29.5,14,10,12,116,116,116,météo correcte
2017-11-25,15,13,16,12,14,15,0.9,72,9.875,1019,46.125,15,10,12,116,116,113,météo correcte
2017-11-26,13,12,14,11,13,13,0.9,50,9.375,1023,32,13,6,11,263,176,116,météo correcte
2017-11-27,11,10,9,9,11,10,0,47,10,1026,14,11,1,10,116,116,116,météo défavorable
2017-11-28,13,9,19,9,11,12,0,45,10,1022,19.375,13,1,8,116,116,116,météo correcte
2017-11-29,11,9,8,9,10,10,0,66,10,1009,9,11,6,9,116,116,116,météo défavorable
2017-11-30,12,8,9,7,11,11,0.1,45,10,1008,12.125,12,4,7,113,116,113,météo défavorable
2017-12-01,9,7,13,7,9,8,0,41,10,1010,22.125,9,0,6,113,116,116,météo défavorable
2017-12-02,9,8,45,7,8,9,7.7,50,7.5,1015,74.5,9,0,3,296,266,122,météo défavorable
2017-12-03,10,9,8,8,10,9,0,36,10,1023,12.5,10,0,8,116,116,116,météo défavorable
2017-12-04,10,8,11,7,9,8,0,49,10,1029,8.25,10,0,8,116,116,116,météo défavorable
2017-12-05,13,11,5,9,12,13,0,50,10,1034,7.5,13,4,10,116,116,116,météo correcte
2017-12-06,11,11,7,10,11,10,0,72,10,1035,11,11,7,10,113,116,116,météo défavorable
2017-12-07,13,10,21,9,11,12,0,66,10,1033,3.375,13,6,8,113,116,116,météo correcte
2017-12-08,13,11,33,10,12,12,0,63,10,1026,15.75,13,5,8,116,116,113,météo correcte
2017-12-09,9,7,14,7,8,9,0.4,40,10,1018,47.375,9,0,4,116,176,176,météo défavorable
2017-12-10,9,6,10,6,7,8,2.6,77,8,1018,69.25,10,9,4,116,266,176,météo défavorable
2017-12-11,13,13,36,12,13,13,99.3,93,6.125,1000,97.375,13,12,10,308,308,308,météo très défavorable
2017-12-12,13,10,22,10,12,11,4.5,58,9.625,1015,33.5,13,7,8,116,119,116,météo correcte
2017-12-13,10,9,11,9,10,10,0,55,10,1019,5.625,10,1,9,116,116,116,météo défavorable
2017-12-14,14,12,28,11,14,13,0,60,10,1016,12,14,6,9,116,116,113,météo correcte
2017-12-15,12,10,25,10,11,10,0,67,17.25,1007,25.25,12,7,8,116,116,116,météo défavorable
2017-12-16,12,8,13,7,10,10,0,39,11.25,1014,24.625,12,0,6,113,119,116,météo défavorable
2017-12-17,11,9,12,8,10,10,0,39,10,1025,8,11,0,7,116,116,116,météo défavorable
2017-12-18,9,8,10,7,8,9,0,47,10,1026,32,9,1,7,116,122,116,météo défavorable
2017-12-19,9,7,13,7,8,6,0,49,10,1032,10.75,9,1,5,116,116,116,météo défavorable
2017-12-20,9,7,16,6,8,8,0.1,67,10,1033,23.75,9,2,5,116,116,116,météo défavorable
2017-12-21,9,8,9,8,8,7,0,51,10,1034,7.5,10,1,7,113,116,116,météo défavorable
2017-12-22,12,10,8,10,11,12,0,65,10,1031,50.625,12,6,10,116,122,116,météo défavorable
2017-12-23,13,12,8,11,13,11,0,56,10,1031,5.75,13,6,12,116,116,116,météo correcte
2017-12-24,13,12,7,12,13,11,0,63,10,1031,4.25,14,8,12,116,116,116,météo correcte
2017-12-25,12,9,9,9,11,12,0.1,72,10,1028,46.25,12,7,9,116,122,116,météo défavorable
2017-12-26,12,10,8,10,11,11,0.4,68,9.875,1022,53.25,12,6,9,176,176,116,météo défavorable
2017-12-27,10,8,27,8,9,10,13.1,86,9.25,1007,58.5,10,5,6,176,302,116,météo défavorable
2017-12-28,12,7,20,7,10,10,0,41,10,1003,17.875,12,0,4,116,116,116,météo défavorable
2017-12-29,8,7,8,7,8,8,0,47,10,1015,10.125,8,0,6,116,116,116,météo très défavorable
2017-12-30,12,10,14,9,12,9,0,74,10,1018,11.25,12,7,10,116,116,116,météo défavorable
2017-12-31,11,10,6,10,10,9,0,77,10,1020,10.375,12,8,9,113,116,116,météo défavorable
2018-01-01,14,11,21,11,12,12,0.2,66,9.875,1015,30,14,7,9,176,116,116,météo correcte
2018-01-02,14,9,19,9,12,12,0,42,10,1020,5.875,14,2,7,113,116,116,météo correcte
2018-01-03,17,12,45,11,16,15,0,63,10,1019,4.125,17,7,11,116,116,116,météo correcte
2018-01-04,17,14,13,12,16,15,0,64,10,1014,23.75,17,8,14,116,116,119,météo correcte
2018-01-05,15,13,8,12,15,14,0.1,70,10,1009,14.125,15,11,13,116,116,116,météo correcte
2018-01-06,13,11,16,11,12,12,4.4,82,9.625,1010,76,13,10,10,353,296,176,météo défavorable
2018-01-07,14,13,35,13,14,14,0.2,65,10,1016,52.625,14,7,11,116,116,119,météo correcte
2018-01-08,14,13,41,13,13,12,23.1,66,8.875,1016,88,14,8,10,122,353,296,météo très défavorable
2018-01-09,11,10,15,10,10,11,64.6,87,7.625,1020,69.125,11,9,8,359,299,176,météo très défavorable
2018-01-10,11,9,9,8,10,11,0,64,10,1020,23.75,11,5,8,116,116,116,météo défavorable
2018-01-11,13,9,8,8,11,11,0,58,10,1013,12.75,13,3,8,116,116,116,météo correcte
2018-01-12,13,10,12,9,11,12,0,54,10,1021,32.875,13,3,8,116,116,116,météo correcte
2018-01-13,11,10,8,9,11,11,0,57,10,1023,6.875,11,4,9,116,116,116,météo défavorable
2018-01-14,10,9,16,8,10,9,0.8,65,8.375,1022,46.25,10,3,6,116,116,266,météo défavorable
2018-01-15,9,8,8,8,9,9,0,69,10,1023,36.375,9,5,7,116,116,116,météo défavorable
2018-01-16,15,11,36,9,14,14,0,63,10,1019,7.125,15,6,7,116,116,113,météo correcte
2018-01-17,13,11,38,12,11,10,0,44,10,1019,2.5,13,5,8,116,113,113,météo correcte
2018-01-18,14,9,19,8,12,13,0,52,10,1020,6,14,5,8,113,116,116,météo correcte
2018-01-19,15,12,17,11,14,13,0,54,10,1014,16.875,15,4,10,116,116,113,météo correcte
2018-01-20,12,10,15,9,11,11,0,48,10,1015,15.125,12,4,9,116,116,116,météo défavorable
2018-01-21,13,12,9,12,13,11,0,71,10,1013,1.625,13,8,11,113,116,116,météo correcte
2018-01-22,12,11,11,11,11,10,0,70,10,1015,6,12,8,10,116,116,116,météo défavorable
2018-01-23,14,11,6,11,13,14,0,71,10,1026,2.375,14,9,11,113,116,116,météo correcte
2018-01-24,13,12,9,12,13,13,0,62,10,1030,1.125,13,8,12,116,113,113,météo correcte
2018-01-25,12,10,8,10,11,12,2.4,78,6.625,1029,53.25,12,9,9,116,263,266,météo défavorable
2018-01-26,12,11,22,10,11,12,0.9,77,8.625,1021,59.875,12,9,8,116,116,119,météo défavorable
2018-01-27,14,11,16,11,13,13,10.1,70,8,1033,57.5,14,7,9,353,293,116,météo correcte
2018-01-28,14,13,9,11,14,12,0,61,10,1035,2,14,9,12,116,113,113,météo correcte
2018-01-29,13,13,10,12,13,11,0,63,10,1035,0,14,9,12,113,113,113,météo correcte
2018-01-30,12,11,9,11,11,11,0,74,10,1030,11.25,12,8,11,113,116,116,météo défavorable
2018-01-31,12,10,15,9,11,12,0.2,73,10,1028,24.5,12,7,9,176,116,113,météo défavorable
2018-02-01,10,10,22,9,10,10,1.4,70,9,1017,46.625,10,5,7,116,266,176,météo défavorable
2018-02-02,10,9,14,8,10,10,0.1,58,10,1004,59.5,10,2,7,116,116,122,météo défavorable
2018-02-03,10,9,10,8,10,9,0,61,10,1006,27.125,10,2,8,116,116,116,météo défavorable
2018-02-04,9,7,9,6,8,8,0,63,10,1017,19.5,9,2,5,116,116,116,météo défavorable
2018-02-05,10,7,30,7,8,9,5,68,9,1018,82.5,10,2,3,176,293,176,météo défavorable
2018-02-06,10,8,26,8,9,10,10.7,60,6.875,1017,82.75,10,1,5,176,302,263,météo défavorable
2018-02-07,11,8,13,8,10,8,0.1,56,9.75,1010,16.125,11,3,7,116,116,116,météo défavorable
2018-02-08,10,8,7,8,9,8,0,67,10,1017,4.375,10,5,8,116,116,116,météo défavorable
2018-02-09,9,7,8,8,9,7,0,59,10,1018,1.375,9,4,6,116,113,116,météo défavorable
2018-02-10,11,8,14,7,10,11,0.1,50,10,1014,21,11,0,6,116,116,116,météo défavorable
2018-02-11,10,8,10,8,10,8,0,55,13.375,1014,5.125,10,1,8,116,116,116,météo défavorable
2018-02-12,10,10,12,8,10,10,4.9,54,11,1012,43.125,10,2,9,116,113,176,météo défavorable
2018-02-13,8,7,16,7,8,7,0.4,56,9.875,1015,57.75,8,0,5,116,116,119,météo très défavorable
2018-02-14,8,7,15,6,8,8,0,61,10,1019,24,8,1,5,119,116,116,météo très défavorable
2018-02-15,10,7,8,7,9,10,0,62,10,1024,20.5,10,3,7,116,116,116,météo défavorable
2018-02-16,11,8,8,7,10,11,0,78,10,1025,16.375,11,8,8,116,116,116,météo défavorable
2018-02-17,11,10,8,9,10,11,2.6,84,9.125,1024,72.25,11,9,9,176,176,263,météo défavorable
2018-02-18,12,11,12,9,12,12,0.3,66,10,1018,40.625,12,8,11,176,116,116,météo défavorable
2018-02-19,10,9,14,8,10,9,0.3,73,10,1019,53.25,10,5,7,116,116,122,météo défavorable
2018-02-20,8,7,15,7,8,8,1.8,65,7.375,1013,75.875,8,5,5,266,176,116,météo très défavorable
2018-02-21,10,8,21,7,9,10,0.3,45,10,1009,59.25,10,0,4,176,116,116,météo défavorable
2018-02-22,10,8,16,8,9,9,0.7,48,8.75,1007,55.625,10,0,5,116,263,116,météo défavorable
2018-02-23,11,8,13,7,10,11,1.3,47,8.125,1007,62.125,11,0,5,119,263,116,météo défavorable
2018-02-24,11,8,14,7,9,9,19.8,64,8,1008,80.5,11,4,7,302,296,293,météo très défavorable
2018-02-25,10,6,15,9,8,6,15.3,71,7.75,1010,87.625,10,4,3,122,296,296,météo défavorable
2018-02-26,4,2,20,2,2,2,4.5,59,5.375,1011,93.75,4,0,-3,326,332,332,météo très défavorable
2018-02-27,2,0,18,0,1,2,1,64,6.625,1011,87.875,2,0,-5,323,332,332,météo très défavorable
2018-02-28,3,0,32,1,3,0,3.8,69,3.625,1014,78,3,0,-4,116,371,230,météo très défavorable
2018-03-01,6,4,27,4,5,5,29.1,81,6.125,1013,100,7,3,-1,302,296,296,météo très défavorable
2018-03-02,11,8,30,7,8,11,24.5,80,7.875,1001,87,11,5,5,302,302,176,météo très défavorable
2018-03-03,10,9,22,8,9,10,6.8,84,7.5,1002,72.125,10,7,6,266,266,119,météo défavorable
2018-03-04,11,8,16,8,10,11,3.2,77,9.625,1003,55.25,11,7,6,116,116,296,météo défavorable
2018-03-05,11,10,14,9,11,10,2,64,6.625,1001,76.375,11,5,8,119,116,263,météo défavorable
2018-03-06,11,9,9,8,10,9,0.6,72,9.125,996,57.375,11,7,8,116,116,119,météo défavorable
2018-03-07,13,9,23,8,12,12,0,58,10,1005,8.5,13,3,7,116,116,113,météo correcte
2018-03-08,13,9,24,8,12,12,0,67,10,1014,18,13,6,9,113,119,116,météo correcte
2018-03-09,13,11,9,9,12,13,0,75,10,1017,10.875,13,8,10,116,116,116,météo correcte
2018-03-10,12,10,13,10,11,12,2.4,86,7,1017,85.375,12,10,8,116,266,176,météo défavorable
2018-03-11,13,12,13,11,12,13,27.7,94,6.875,1010,91.25,13,11,10,296,389,353,météo très défavorable
